timestamp,temperature,humidity,pressure
2024-01-01 00:00:00,27.778710556226176,58.30200396171428,1010.0167153433022
2024-01-01 00:01:00,24.929754399048072,68.54872470243843,1009.2000451357992
2024-01-01 00:02:00,26.147541115009933,66.95909479817772,991.3871176520584
2024-01-01 00:03:00,20.35617571521488,63.500428737890196,1031.2033864435696
2024-01-01 00:04:00,24.64957734416766,61.20805965018002,1006.7231421231912
2024-01-01 00:05:00,26.14440088759219,58.67825142777711,1022.1145975975703
2024-01-01 00:06:00,29.992338616070498,62.53200117337245,1012.3727085435928
2024-01-01 00:07:00,24.556515371877026,53.82005160556694,1012.8053707785999
2024-01-01 00:08:00,25.198949385326248,54.41292391028834,1010.0157983610729
2024-01-01 00:09:00,22.6375164178594,67.6184324528599,1024.0191594134171
2024-01-01 00:10:00,,68.18226539551868,1015.3452221643064
2024-01-01 00:11:00,,61.58637749433281,1008.0910952143563
2024-01-01 00:12:00,,60.34444360029594,1017.191595944366
2024-01-01 00:13:00,,69.06494670990112,1007.6509942383639
2024-01-01 00:14:00,,59.65972193293303,1006.7527323725703
2024-01-01 00:15:00,,60.580116464350425,999.2619865233028
2024-01-01 00:16:00,27.478135315315374,53.94566637137636,1017.4000107891586
2024-01-01 00:17:00,23.17320227733148,67.8528419730385,1011.5570183844078
2024-01-01 00:18:00,24.8904900571433,65.62008647650147,1000.9434822531267
2024-01-01 00:19:00,25.917853937956718,58.92599142590376,1009.4609119695057
2024-01-01 00:20:00,25.43931625117028,61.00863349167884,1014.6628207637557
2024-01-01 00:21:00,24.614640758913207,64.84147003231006,1023.7877998817894
2024-01-01 00:22:00,26.72422233141463,57.580759152079835,1004.582138459051
2024-01-01 00:23:00,23.920858422849793,58.56902470678265,1008.9330628048236
2024-01-01 00:24:00,24.942213069875848,59.527944526695244,1021.3870057957017
2024-01-01 00:25:00,22.802225953154913,69.09940211850294,994.2280394114058
2024-01-01 00:26:00,24.33992917997591,58.85966530850557,1005.6883988940314
2024-01-01 00:27:00,23.346110402475865,61.084730202095194,1028.8942447171873
2024-01-01 00:28:00,24.86024323204922,67.78176057798294,1011.0183061688602
2024-01-01 00:29:00,24.519202117407044,63.00047712940158,1011.5715762799133
2024-01-01 00:30:00,24.69053492392066,65.74668518660602,1008.8492584376601
2024-01-01 00:31:00,24.23073434666221,55.22788778664476,1012.7594047908723
2024-01-01 00:32:00,21.627573249388238,68.74328923301233,1000.7346087284466
2024-01-01 00:33:00,25.48919351851776,65.09282364214907,1017.7907829322163
2024-01-01 00:34:00,24.60477200516255,43.943743145026666,1018.4824498731924
2024-01-01 00:35:00,27.12725710386871,49.05311936344488,1026.0186217892262
2024-01-01 00:36:00,25.5059939169407,67.87966360415714,1015.7344306392354
2024-01-01 00:37:00,22.75607403637739,54.05875631433132,997.1189415139853
